Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Junior Guerra","MIL","P",121.2,-0.9699940085411072,,0,,,0,0,,0,,,,,,,0.33000001311302185,,,,"Junior Guerra",5702,448855
"Tim Lincecum","LAA","P",38.1,-0.28067201375961304,,0,,,0,-1,,-1,,,,,,,-0.20999999344348907,,,,"Tim Lincecum",5705,453311
"Eric O'Flaherty","ATL","P",28.2,0.06161100044846535,,0,,,0,-2,,-2,,,,,,,-0.20999999344348907,,,,"Eric O'Flaherty",5746,447714
"Bruce Rondón","DET","P",36.1,0.04357500001788139,,0,,,0,0,,0,,,,,,,-0.3199999928474426,,,,"Bruce Rondon",5766,541652
"Jorge Rondon","PIT","P",3.2,-0.03755199909210205,,0,,,0,0,,0,,,,,,,-0.03999999910593033,,,,"Jorge Rondon",5791,504083
"Jhan Mariñez","- - -","P",62.1,0.3063329979777336,,0,,,0,2,,2,,,,,,,0.12000000104308128,,,,"Jhan Marinez",5830,501697
"Jason Motte","COL","P",23.2,0.13934800028800964,,-1,,,0,1,,0,,,,,,,-0.03999999910593033,,,,"Jason Motte",5861,435400
"Danny Salazar","CLE","P",137.1,-0.741117000579834,,1,,,0,-4,,-3,,,,,,,0.47999998927116394,,,,"Danny Salazar",5867,517593
"Gonzalez Germen","COL","P",40.2,-0.07666199654340744,,0,,,0,0,,0,,,,,,,-0.10000000149011612,,,,"Gonzalez Germen",5876,542674
"Jonathan Papelbon","WSN","P",35,0.08299899846315384,,0,,,0,-1,,-1,,,,,,,0.11999999731779099,,,,"Jonathan Papelbon",5975,449097
"Randall Delgado","ARI","P",75,-0.6648640036582947,,0,,,0,-1,,-1,,,,,,,-0.6100000143051147,,,,"Randall Delgado",5985,517414
"Kelvin Herrera","KCR","P",72,-0.19905999302864075,,0,,,0,0,,0,,,,,,,-0.7400000095367432,,,,"Kelvin Herrera",6033,516969
"Joe Wieland","SEA","P",5,-0.07712999731302261,,0,,,0,0,,0,,,,,,,0.03999999910593033,,,,"Joe Wieland",6109,543921
"Eduardo Escobar","MIN","P",1,-0.0003859999997075647,,0,,,0,0,,0,,,,,,,0,,,,"Eduardo Escobar",6153,500871
"Logan Kensing","DET","P",4.2,0.010502000339329243,,0,,,0,0,,0,,,,,,,-0.07999999821186066,,,,"Logan Kensing",6166,434137
"Albert Suárez","SFG","P",84,-0.6836349964141846,,1,,,0,3,,4,,,,,,,0.38999998569488525,,,,"Albert Suarez",6175,544150
"Dustin Molleken","DET","P",8.1,-0.12995000183582306,,0,,,0,0,,0,,,,,,,-0.05000000074505806,,,,"Dustin Molleken",6200,451783
"Dellin Betances","NYY","P",73,0.510981023311615,,-4,,,-1,-2,,-8,,,,,,,0.019999999552965164,,,,"Dellin Betances",6216,476454
"Tom Gorzelanny","CLE","P",3,-0.012854999862611294,,0,,,0,0,,0,,,,,,,0,,,,"Tom Gorzelanny",6244,452733
"Trevor Cahill","CHC","P",65.2,0.04916900023818016,,-1,,,0,0,,-1,,,,,,,0.6399999856948853,,,,"Trevor Cahill",6249,502239
"Scott Feldman","- - -","P",77,0.3874429874122143,,-1,,,0,-1,,-2,,,,,,,1.239999994635582,,,,"Scott Feldman",6283,444857
"David Phelps","MIA","P",86.2,-0.5031179785728455,,0,,,0,2,,2,,,,,,,-1.0099999904632568,,,,"David Phelps",6316,475479
"Al Alburquerque","LAA","P",2,-9.999999974752427e-7,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Al Alburquerque",6324,456379
"John Danks","CHW","P",22.1,-0.23344400525093081,,0,,,0,1,,1,,,,,,,-0.49000000953674316,,,,"John Danks",6329,433579
"Chris Archer","TBR","P",201.1,-0.3534339964389801,,0,,,0,-1,,-2,,,,,,,1.5199999809265137,,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR","P",187.2,0.054854001849889755,,2,,,0,-2,,0,,,,,,,1.350000023841858,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN","P",42.2,0.2365099936723709,,0,,,0,0,,0,,,,,,,-0.4699999988079071,,,,"Trevor May",6398,543507
"Vance Worley","BAL","P",86.2,0.23918800055980682,,0,,,0,-1,,-1,,,,,,,0.07999999821186066,,,,"Vance Worley",6435,474699
"Kevin Jepsen","- - -","P",49.2,0.3899870067834854,,0,,,0,1,,1,,,,,,,-0.2900000140070915,,,,"Kevin Jepsen",6475,448178
"Steve Cishek","SEA","P",64,1.5869499444961548,,0,,,0,1,,1,,,,,,,-0.6399999856948853,,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET","P",25.2,0.05926999822258949,,0,,,0,1,,1,,,,,,,-0.28999999165534973,,,,"Blaine Hardy",6499,543278
"Alex Cobb","TBR","P",22,0.17710000276565552,,0,,,0,0,,0,,,,,,,0.1599999964237213,,,,"Alex Cobb",6562,502171
"Tom Koehler","MIA","P",176.2,-0.17084099352359772,,1,,,0,-3,,-3,,,,,,,0.20000000298023224,,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","- - -","P",47.2,-0.08649999648332596,,0,,,0,-1,,-2,,,,,,,-0.41999999806284904,,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL","P",79,0.21185199916362762,,0,,,-1,-1,,-2,,,,,,,-0.18000000715255737,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE","P",146.1,0.8628119826316833,,1,,,0,3,,4,,,,,,,1.0800000429153442,,,,"Carlos Carrasco",6632,471911
"Jim Henderson","NYM","P",35,-0.10967399924993515,,-1,,,-1,0,,-2,,,,,,,0.44999998807907104,,,,"Jim Henderson",6653,449104
"Craig Kimbrel","BOS","P",53,-0.08739899843931198,,0,,,1,-1,,0,,,,,,,-0.03999999910593033,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR","P",56.2,0.3348129987716675,,0,,,0,0,,0,,,,,,,0.38999998569488525,,,,"Alex Colome",6661,517008
"JB Shuck","CHW","P",1,0.01705699972808361,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"JB Shuck",6677,543776
"Miguel Socolovich","STL","P",18,0.048976998776197433,,-1,,,0,0,,-1,,,,,,,0.05000000074505806,,,,"Miguel Socolovich",6697,462515
"Tyler Sturdevant","TBR","P",18.1,0.04406899958848953,,0,,,0,0,,0,,,,,,,0.1599999964237213,,,,"Tyler Sturdevant",6780,573188
"Andrew Miller","- - -","P",74.1,0.9558419585227966,,0,,,0,-1,,-1,,,,,,,0.37000000290572643,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL","P",188,0.431537002325058,,-1,,,0,0,,0,,,,,,,1.3799999952316284,,,,"Julio Teheran",6797,527054
"Robbie Ross Jr.","BOS","P",55.1,0.3764379918575287,,0,,,0,1,,1,,,,,,,-0.23000000417232513,,,,"Robbie Ross Jr.",6819,543726
"Sam Freeman","MIL","P",7.2,-0.14993500709533691,,0,,,0,0,,0,,,,,,,0.029999999329447746,,,,"Sam Freeman",6832,518693
"Jeff Manship","CLE","P",43.1,-0.1350490003824234,,0,,,0,0,,0,,,,,,,0.28999999165534973,,,,"Jeff Manship",6865,453249
"Johnny Cueto","SFG","P",219.2,0.7056260108947754,,4,,,0,-1,,3,,,,,,,4.980000019073486,,,,"Johnny Cueto",6893,456501
"Chase Anderson","MIL","P",151.2,0.26584699749946594,,1,,,0,1,,4,,,,,,,0.11999999731779099,,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX","P",198.2,-1.4109100103378296,,0,,,0,-3,,-2,,,,,,,-1.9900000095367432,,,,"Martin Perez",6902,527048
"Eddie Gamboa","TBR","P",13.1,0.1100350022315979,,1,,,0,1,,2,,,,,,,0.03999999910593033,,,,"Eddie Gamboa",6911,543195
"Joakim Soria","KCR","P",66.2,-0.1091729998588562,,1,,,0,0,,2,,,,,,,-1.1699999570846558,,,,"Joakim Soria",6941,465657
"Luke Hochevar","KCR","P",37.1,0.08023799955844879,,0,,,0,0,,0,,,,,,,-0.5299999713897705,,,,"Luke Hochevar",6943,460024
"Drew Storen","- - -","P",51.2,0.5691519901156425,,0,,,0,0,,0,,,,,,,0.419999985024333,,,,"Drew Storen",6983,519322
"Luis García","PHI","P",15.1,-0.18435800075531006,,0,,,0,0,,0,,,,,,,-0.12999999523162842,,,,"Luis Garcia",6984,472610
"Ian Kennedy","KCR","P",195.2,-0.07907500118017197,,2,,,-1,-2,,-1,,,,,,,-3.1700000762939453,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","MIN","P",75.1,-0.9645670056343079,,0,,,1,0,,1,,,,,,,-0.8700000047683716,,,,"Ryan Pressly",7005,519151
"Miguel González","CHW","P",135,-1.0913399457931519,,-1,,,0,0,,0,,,,,,,-1.9299999475479126,,,,"Miguel Gonzalez",7024,456068
"James Shields","- - -","P",181.2,1.3683710098266602,,-2,,,0,0,,-2,,,,,,,-1.3899999856948853,,,,"James Shields",7059,448306
"Pat Venditte","- - -","P",22,0.17133799940347672,,0,,,0,0,,0,,,,,,,0.10000000521540642,,,,"Pat Venditte",7108,519381
"Dustin Antolin","TOR","P",2,0.05262399837374687,,0,,,0,-1,,-1,,,,,,,0.03999999910593033,,,,"Dustin Antolin",7119,542884
"Daniel Hudson","ARI","P",60.1,-0.15552200376987457,,0,,,0,-1,,-2,,,,,,,-0.49000000953674316,,,,"Daniel Hudson",7146,543339
"Chris Withrow","ATL","P",37.2,-0.23838099837303162,,-1,,,0,0,,-1,,,,,,,0.20999999344348907,,,,"Chris Withrow",7161,519437
"Brad Ziegler","- - -","P",68,0.9111200273036957,,0,,,0,-1,,-1,,,,,,,-0.36000001430511475,,,,"Brad Ziegler",7293,446899
"Josh Collmenter","- - -","P",41.1,0.09080100804567337,,0,,,0,0,,0,,,,,,,-0.4099999964237213,,,,"Josh Collmenter",7312,518567
"Chris Gimenez","CLE","P",3,0.000007000000096013537,,0,,,0,0,,0,,,,,,,0.009999999776482582,,,,"Chris Gimenez",7324,460269
"Dan Otero","CLE","P",70.2,0.07749299705028534,,0,,,0,1,,1,,,,,,,0.20000000298023224,,,,"Dan Otero",7385,519096
"Dillon Gee","KCR","P",125,-0.7929109930992126,,1,,,0,-2,,-2,,,,,,,-1.4800000190734863,,,,"Dillon Gee",7396,518716
"Javy Guerra","LAA","P",6.1,-0.026133999228477478,,0,,,0,0,,0,,,,,,,-0.03999999910593033,,,,"Javy Guerra",7407,457915
"J.A. Happ","TOR","P",195,0.34959399700164795,,0,,,1,2,,3,,,,,,,2.7799999713897705,,,,"J.A. Happ",7410,457918
"Austin Adams","CLE","P",18.1,-0.030736999586224556,,0,,,0,0,,0,,,,,,,0.019999999552965164,,,,"Austin Adams",7411,542866
"Mark Lowe","DET","P",49.1,0.4725239872932434,,1,,,0,-1,,0,,,,,,,-0.5299999713897705,,,,"Mark Lowe",7416,450275
"Wade Davis","KCR","P",43.1,0.0028069999534636736,,0,,,0,0,,0,,,,,,,-0.5600000023841858,,,,"Wade Davis",7441,451584
"Gio González","WSN","P",177.1,0.9555680155754089,,0,,,-1,0,,-1,,,,,,,1.659999966621399,,,,"Gio Gonzalez",7448,461829
"Phil Hughes","MIN","P",59,0.4611620008945465,,0,,,0,-1,,-1,,,,,,,-0.6899999976158142,,,,"Phil Hughes",7450,461833
"Anthony Swarzak","NYY","P",31,0.21604299545288086,,0,,,0,0,,0,,,,,,,-0.019999999552965164,,,,"Anthony Swarzak",7466,461872
"Ryan Webb","TBR","P",17.1,0.1354130059480667,,1,,,-1,0,,0,,,,,,,0.20000000298023224,,,,"Ryan Webb",7474,444436
"Tommy Layne","- - -","P",44.2,-0.10216400027275085,,1,,,0,1,,2,,,,,,,0.04000000283122063,,,,"Tommy Layne",7501,518927
"Evan Scribner","SEA","P",14,0.10968299955129623,,0,,,0,0,,0,,,,,,,0.05999999865889549,,,,"Evan Scribner",7525,519267
"Collin McHugh","HOU","P",184.2,-1.4696500301361084,,1,,,0,0,,1,,,,,,,2.2899999618530273,,,,"Collin McHugh",7531,543521
"Lucas Harrell","- - -","P",47,0.1360709925647825,,-1,,,0,0,,-1,,,,,,,-0.5199999958276749,,,,"Lucas Harrell",7541,449173
"Jake McGee","COL","P",45.2,-0.36512500047683716,,0,,,0,-1,,-1,,,,,,,-0.009999999776482582,,,,"Jake McGee",7550,459429
"Nick Vincent","SEA","P",60.1,-0.4099529981613159,,0,,,0,0,,0,,,,,,,-0.5799999833106995,,,,"Nick Vincent",7555,543883
"Fernando Rodriguez Jr.","OAK","P",40.2,-0.17273500561714172,,0,,,0,-1,,-1,,,,,,,-0.46000000834465027,,,,"Fernando Rodriguez Jr.",7558,451775
"Jordan Lyles","COL","P",58.2,-0.648123025894165,,-1,,,0,-2,,-3,,,,,,,0.09000000357627869,,,,"Jordan Lyles",7593,543475
"Tommy Milone","MIN","P",69.1,-0.8641650080680847,,0,,,0,2,,2,,,,,,,-0.6800000071525574,,,,"Tommy Milone",7608,543548
"Carlos Torres","MIL","P",82.1,-0.3825480043888092,,0,,,1,1,,2,,,,,,,0.2199999988079071,,,,"Carlos Torres",7624,448614
"Wilfredo Boscan","PIT","P",15.1,-0.10227099806070328,,0,,,0,0,,0,,,,,,,0.029999999329447746,,,,"Wilfredo Boscan",7655,517448
"Neil Ramírez","- - -","P",24,-0.24229099648073316,,0,,,0,0,,0,,,,,,,-0.05000000074505806,,,,"Neil Ramirez",7677,519166
"Juan Nicasio","PIT","P",118,-0.030616000294685364,,1,,,0,-1,,0,,,,,,,0.8500000238418579,,,,"Juan Nicasio",7731,504379
"Wily Peralta","MIL","P",127.2,0.7750020027160645,,1,,,0,-2,,-2,,,,,,,0.9200000166893005,,,,"Wily Peralta",7738,503449
"Mike Fiers","HOU","P",168.2,0.5432279706001282,,2,,,0,0,,2,,,,,,,1.7699999809265137,,,,"Mike Fiers",7754,571666
"Shawn Kelley","WSN","P",58,0.04356599971652031,,0,,,0,0,,0,,,,,,,0.14000000059604645,,,,"Shawn Kelley",7773,518875
"Richard Bleier","NYY","P",23,0.210440993309021,,0,,,0,1,,1,,,,,,,-0.009999999776482582,,,,"Richard Bleier",7803,542947
"Hunter Strickland","SFG","P",61,-0.4303149878978729,,-1,,,0,0,,-1,,,,,,,1.090000033378601,,,,"Hunter Strickland",7836,519326
"Jerry Blevins","NYM","P",42,0.5420399904251099,,0,,,0,0,,0,,,,,,,0.6700000166893005,,,,"Jerry Blevins",7841,460283
"Andrew Albers","MIN","P",17,-0.08988700062036514,,0,,,0,1,,1,,,,,,,-0.10999999940395355,,,,"Andrew Albers",7853,452027
"Tyson Ross","SDP","P",5.1,0.013550999574363232,,0,,,0,0,,0,,,,,,,0.05999999865889549,,,,"Tyson Ross",7872,475115
"Ryan Flaherty","BAL","P",1,0.014542999677360058,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Ryan Flaherty",7888,475247
"Christian Friedrich","SDP","P",129.1,0.3557629883289337,,1,,,1,2,,4,,,,,,,0.75,,,,"Christian Friedrich",7942,543184
"Cory Gearrin","SFG","P",48.1,-0.11982499808073044,,-1,,,0,0,,-1,,,,,,,0.5299999713897705,,,,"Cory Gearrin",7947,518715
"Frank Herrmann","PHI","P",15,-0.021323999390006065,,0,,,0,1,,1,,,,,,,-0.10999999940395355,,,,"Frank Herrmann",7960,497807
"Jason Gurka","COL","P",9.2,-0.09087199717760086,,0,,,0,1,,1,,,,,,,-0.05999999865889549,,,,"Jason Gurka",8007,543261
"Paul Clemens","- - -","P",71.1,-1.0899059772491455,,0,,,0,0,,0,,,,,,,-0.17999999597668648,,,,"Paul Clemens",8037,518560
"Glen Perkins","MIN","P",2,0.00367600005120039,,0,,,0,0,,0,,,,,,,-0.009999999776482582,,,,"Glen Perkins",8041,450282
"Jason Vargas","KCR","P",12,-0.2544249892234802,,0,,,0,0,,0,,,,,,,-0.3100000023841858,,,,"Jason Vargas",8044,450306
"Will Smith","- - -","P",40.1,0.12371200206689537,,0,,,0,0,,-1,,,,,,,0.3700000047683716,,,,"Will Smith",8048,519293
"Dan Jennings","CHW","P",60.2,-0.6356880068778992,,0,,,0,0,,0,,,,,,,-1.1200000047683716,,,,"Dan Jennings",8073,543359
"Bryan Shaw","CLE","P",66.2,-0.7819949984550476,,0,,,0,-1,,-1,,,,,,,0.4300000071525574,,,,"Bryan Shaw",8110,543766
"Jaime García","STL","P",171.2,-0.7015950083732605,,0,,,0,0,,1,,,,,,,0.7900000214576721,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","BAL","P",118,0.5194370150566101,,1,,,0,0,,1,,,,,,,-0.4099999964237213,,,,"Yovani Gallardo",8173,451596
"Kevin Siegrist","STL","P",61.2,-0.03945399820804596,,0,,,0,0,,0,,,,,,,0.38999998569488525,,,,"Kevin Siegrist",8180,543779
"Steven Wright","BOS","P",156.2,2.754270076751709,,1,,,0,2,,2,,,,,,,-1.3200000524520874,,,,"Steven Wright",8185,453214
"Brett Anderson","LAD","P",11.1,-0.13613900542259216,,0,,,0,-1,,-1,,,,,,,0.07999999821186066,,,,"Brett Anderson",8223,474463
"David Robertson","CHW","P",62.1,0.4125179946422577,,-1,,,0,0,,0,,,,,,,-0.9300000071525574,,,,"David Robertson",8241,502085
"J.P. Howell","LAD","P",50.2,0.4277609884738922,,1,,,-1,-1,,-1,,,,,,,0.7300000190734863,,,,"J.P. Howell",8245,434442
"Huston Street","LAA","P",22.1,0.03616800159215927,,0,,,0,0,,0,,,,,,,-0.10000000149011612,,,,"Huston Street",8258,434718
"Ross Ohlendorf","CIN","P",65.2,-0.20861999690532684,,0,,,0,-2,,-2,,,,,,,-0.8999999761581421,,,,"Ross Ohlendorf",8268,456027
"Tony Sipp","HOU","P",43.2,0.09256300330162048,,0,,,0,1,,1,,,,,,,0.5299999713897705,,,,"Tony Sipp",8280,448609
"JC Ramírez","- - -","P",78.2,-0.5342510044574738,,1,,,0,-3,,-2,,,,,,,-0.5800000131130219,,0,,"JC Ramirez",8302,500724
"AJ Ramos","MIA","P",64,0.8544020056724548,,0,,,0,1,,1,,,,,,,-0.36000001430511475,,,,"AJ Ramos",8350,573109
"Homer Bailey","CIN","P",23,0.18936499953269958,,-1,,,0,-1,,-2,,,,,,,-0.18000000715255737,,,,"Homer Bailey",8362,456701
"Steve Geltz","TBR","P",26.2,-0.06291099637746811,,0,,,0,0,,0,,,,,,,0.2199999988079071,,,,"Steve Geltz",8402,544993
"Deolis Guerra","LAA","P",53.1,-0.06316400319337845,,0,,,0,-1,,-1,,,,,,,-0.25999999046325684,,,,"Deolis Guerra",8410,500610
"Buddy Boshers","MIN","P",36,0.27823999524116516,,-1,,,0,-1,,-2,,,,,,,-0.5899999737739563,,,,"Buddy Boshers",8490,542953
"John Lamb","CIN","P",70,0.1607850044965744,,0,,,0,-1,,-1,,,,,,,-3.259999990463257,,,,"John Lamb",8493,543424
"Danny Farquhar","TBR","P",35.1,-0.45710301399230957,,0,,,0,1,,1,,,,,,,0.17000000178813934,,,,"Danny Farquhar",8501,543144
"Justin Miller","COL","P",42.2,-0.20472800731658936,,-1,,,0,-2,,-3,,,,,,,0.11999999731779099,,,,"Justin Miller",8580,502522
"Dustin McGowan","MIA","P",67,-0.7928410172462463,,0,,,0,0,,-1,,,,,,,-0.3799999952316284,,,,"Dustin McGowan",8600,430661
"Justin Verlander","DET","P",227.2,2.0580101013183594,,2,,,1,3,,7,,,,,,,-1.1299999952316284,,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN","P",210,-0.980597972869873,,-1,,,0,1,,1,,,,,,,0.5199999809265137,,,,"Tanner Roark",8753,543699
"Wade Miley","- - -","P",166,1.4796820282936096,,2,,,0,1,,3,,,,,,,-2.2100000381469727,,,,"Wade Miley",8779,489119
"Andrew Cashner","- - -","P",132,0.8960629999637604,,-1,,,0,1,,1,,,,,,,0.3799999952316284,,,,"Andrew Cashner",8782,488768
"Oliver Drake","BAL","P",18,-0.06502299755811691,,0,,,0,0,,0,,,,,,,-0.07999999821186066,,,,"Oliver Drake",8823,543118
"Antonio Bastardo","- - -","P",67.2,-0.3261120021343231,,-2,,,0,0,,-2,,,,,,,0.6400000005960464,,,,"Antonio Bastardo",8844,455374
"Matt Reynolds","SFG","P",6,0.07920099794864655,,0,,,0,0,,0,,,,,,,0.1599999964237213,,,,"Matt Reynolds",8887,519186
"Arquimedes Caminero","- - -","P",60.2,-0.4412740021944046,,0,,,0,0,,0,,,,,,,0.1999999936670065,,,,"Arquimedes Caminero",8992,491708
"Adam Warren","- - -","P",65.1,0.09340599924325943,,1,,,0,-1,,0,,,,,,,0.3399999961256981,,,,"Adam Warren",9029,476589
"Jeanmar Gómez","PHI","P",68.2,0.03263600170612335,,0,,,0,0,,0,,,,,,,-0.7400000095367432,,,,"Jeanmar Gomez",9033,491646
"J.J. Hoover","CIN","P",18.2,-0.03350299969315529,,0,,,0,0,,0,,,,,,,-0.2199999988079071,,,,"J.J. Hoover",9037,543331
"John Axford","OAK","P",65.2,-0.40926098823547363,,0,,,0,-1,,-1,,,,,,,-0.9100000262260437,,,,"John Axford",9059,446099
"Kirby Yates","NYY","P",41.1,0.33457401394844055,,-1,,,0,0,,-1,,,,,,,0.05000000074505806,,,,"Kirby Yates",9073,489446
"Zach Putnam","CHW","P",27.1,0.10092300176620483,,0,,,0,0,,0,,,,,,,-0.3499999940395355,,,,"Zach Putnam",9080,474029
"Brad Hand","SDP","P",89.1,-0.07488799840211868,,-1,,,0,1,,0,,,,,,,0.3400000035762787,,,,"Brad Hand",9111,543272
"TJ House","CLE","P",2.2,-0.019388999789953232,,0,,,0,0,,0,,,,,,,0,,,,"TJ House",9121,543334
"Nathan Eovaldi","NYY","P",124.2,-0.5041049718856812,,2,,,0,-2,,0,,,,,,,-0.03999999910593033,,,,"Nathan Eovaldi",9132,543135
"Sean O'Sullivan","BOS","P",21.1,0.10096299648284912,,-1,,,0,-1,,-2,,,,,,,-0.2199999988079071,,,,"Sean O'Sullivan",9137,457711
"Tim Melville","CIN","P",9,0.0012280000373721123,,0,,,0,1,,1,,,,,,,-0.07000000029802322,,,,"Tim Melville",9149,543532
"Casey Kelly","ATL","P",21.2,-0.028957000002264977,,0,,,0,0,,0,,,,,,,-0.07999999821186066,,,,"Casey Kelly",9174,543391
"Kyle Lobstein","PIT","P",25,-0.39850300550460815,,0,,,0,1,,1,,,,,,,0.2199999988079071,,,,"Kyle Lobstein",9178,543456
"Koji Uehara","BOS","P",47,0.1014230027794838,,0,,,0,0,,-1,,,,,,,0.10999999940395355,,,,"Koji Uehara",9227,493157
"Alex Wilson","DET","P",73,-0.25204700231552124,,0,,,0,-1,,-1,,,,,,,-0.6700000166893005,,,,"Alex Wilson",9239,543935
"Rob Scahill","- - -","P",34.2,0.20158600062131882,,0,,,0,0,,0,,,,,,,0.04999999888241291,,,,"Rob Scahill",9286,543746
"Buddy Baumann","SDP","P",9.2,-0.12603799998760223,,0,,,0,0,,0,,,,,,,0.029999999329447746,,,,"Buddy Baumann",9309,571473
"Patrick Corbin","ARI","P",155.2,-0.04305100068449974,,2,,,0,-1,,-1,,,,,,,-1.6699999570846558,,,,"Patrick Corbin",9323,571578
"Jared Hughes","PIT","P",59.1,0.2063090056180954,,-1,,,-1,1,,-1,,,,,,,0.20999999344348907,,,,"Jared Hughes",9325,453172
"Brandon Morrow","SDP","P",16,-0.10573399811983109,,0,,,0,-1,,-1,,,,,,,0.029999999329447746,,,,"Brandon Morrow",9346,453344
"Josh Tomlin","CLE","P",174,0.7664530277252197,,0,,,0,0,,1,,,,,,,0.18000000715255737,,,,"Josh Tomlin",9388,458708
"Kris Medlen","KCR","P",24.1,0.09511800110340118,,1,,,0,-1,,0,,,,,,,-0.5,,,,"Kris Medlen",9417,450665
"Doug Fister","HOU","P",180.1,1.556939959526062,,1,,,0,1,,2,,,,,,,2.759999990463257,,,,"Doug Fister",9425,450729
"Dallas Keuchel","HOU","P",168,0.868615984916687,,1,,,0,4,,5,,,,,,,2.2300000190734863,,,,"Dallas Keuchel",9434,572971
"Ryan Buchter","SDP","P",63,0.17341500520706177,,1,,,0,0,,1,,,,,,,0.4099999964237213,,,,"Ryan Buchter",9456,488748
"Dan Straily","CIN","P",191.1,-0.1360899955034256,,0,,,0,0,,0,,,,,,,-1.2300000190734863,,,,"Dan Straily",9460,573185
"George Kontos","SFG","P",53.1,0.15572400391101837,,-1,,,0,1,,0,,,,,,,0.5600000023841858,,0,,"George Kontos",9486,502004
"Jeremy Jeffress","- - -","P",58,-0.10726200044155121,,1,,,0,-1,,0,,,,,,,-0.030000001192092896,,,,"Jeremy Jeffress",9490,502026
"Bud Norris","- - -","P",113,0.13210600055754185,,-1,,,0,0,,-2,,,,,,,0.8699999898672104,,,,"Bud Norris",9492,502032
"Michael Blazek","MIL","P",41.1,0.7342159748077393,,1,,,0,-1,,0,,,,,,,0.12999999523162842,,,,"Michael Blazek",9654,518468
"Vidal Nuño","SEA","P",58.2,0.6974239945411682,,0,,,0,-1,,-1,,,,,,,-0.6399999856948853,,,,"Vidal Nuno",9674,573064
"Louis Coleman","LAD","P",48,-0.03947899863123894,,0,,,0,0,,0,,,,,,,1.1799999475479126,,,,"Louis Coleman",9720,488786
"David Hale","COL","P",2,-0.023950999602675438,,0,,,0,0,,0,,,,,,,-0.019999999552965164,,,,"David Hale",9756,571735
"Joe Kelly","BOS","P",40,-0.6792489886283875,,0,,,-1,-2,,-3,,,,,,,-0.4699999988079071,,,,"Joe Kelly",9761,523260
"Blake Smith","CHW","P",4.1,-0.08352299779653549,,0,,,0,0,,0,,,,,,,0,,,,"Blake Smith",9780,544930
"Garrett Richards","LAA","P",34.2,-0.03595200181007385,,0,,,0,0,,-1,,,,,,,-0.14000000059604645,,,,"Garrett Richards",9784,572070
"Ryan Goins","TOR","P",1,0.0005590000073425472,,0,,,0,0,,0,,,,,,,0.009999999776482582,,,,"Ryan Goins",9807,572365
"Sergio Romo","SFG","P",30.2,0.31877100467681885,,0,,,0,0,,0,,,,,,,0.5600000023841858,,,,"Sergio Romo",9817,489265
"Chaz Roe","- - -","P",29.2,0.17665500193834305,,-1,,,0,-1,,-2,,,,,,,0.03999999910593033,,,,"Chaz Roe",9866,475054
"Michael Kirkman","- - -","P",2.1,-0.03974899975582957,,0,,,0,0,,0,,,,,,,0.03999999910593033,,,,"Michael Kirkman",9877,457779
"Travis Wood","CHC","P",61,0.4090160131454468,,0,,,0,1,,1,,,,,,,0.6899999976158142,,,,"Travis Wood",9884,475243
"Mike Broadway","SFG","P",5.1,0.06053199991583824,,0,,,0,0,,0,,,,,,,0.07999999821186066,,,,"Mike Broadway",9894,458678
"Chris Rusin","COL","P",84.1,0.3825719952583313,,1,,,0,0,,2,,,,,,,0.5199999809265137,,,,"Chris Rusin",9895,543734
"A.J. Morris","CIN","P",10,-0.05415299907326698,,0,,,0,0,,0,,,,,,,-0.14000000059604645,,,,"A.J. Morris",9919,571963
"Bobby Parnell","DET","P",5.1,0.04233499988913536,,0,,,0,0,,0,,,,,,,-0.07999999821186066,,,,"Bobby Parnell",9926,458730
"Brandon Kintzler","MIN","P",54.1,0.631026029586792,,1,,,0,1,,2,,,,,,,-0.6200000047683716,,,,"Brandon Kintzler",9939,445213
"Mike Dunn","MIA","P",42.1,0.07960999757051468,,1,,,0,0,,1,,,,,,,-0.2800000011920929,,,,"Mike Dunn",9948,445197
"Tom Wilhelmsen","- - -","P",46.1,-0.19056499190628529,,0,,,0,-1,,-1,,,,,,,-0.279999990016222,,,,"Tom Wilhelmsen",9975,452666
"Christian Bethancourt","SDP","P",1.2,0.010080000385642052,,0,,,0,0,,0,,,,,,,-0.11999999731779099,,,,"Christian Bethancourt",10028,542194
